"","Mod_Path","ko_id","ko_symbol","ko_name","sub_category","broad_category","mod.path_name"
"892","map04961","K07904","RAB11A","Ras-related protein Rab-11A","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"893","map04961","K08046","ADCY6","adenylate cyclase 6 [EC:4.6.1.1]","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"894","map04961","K08049","ADCY9","adenylate cyclase 9 [EC:4.6.1.1]","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"895","map04961","K08539","NR1I1","vitamin D3 receptor","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"896","map04961","K08550","NR3A1","estrogen receptor alpha","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"897","map04961","K11824","AP2A","AP-2 complex subunit alpha","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"898","map04961","K11825","AP2B1","AP-2 complex subunit beta-1","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"899","map04961","K11826","AP2M1","AP-2 complex subunit mu-1","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"900","map04961","K11827","AP2S1","AP-2 complex subunit sigma-1","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"901","map04961","K14756","KL","klotho [EC:3.2.1.31]","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"902","map04961","K14757","CALB","calbindin","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"903","map04961","K19662","PRKCB","classical protein kinase C beta type [EC:2.7.11.13]","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"904","map04961","K19663","PRKCG","classical protein kinase C gamma type [EC:2.7.11.13]","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"905","map04961","K23484","DNM2","dynamin 2 [EC:3.6.5.5]","Regulated calcium reabsorption","calcium process","Endocrine and other factor-regulated calcium reabsorption"
"906","map04964","K00025","MDH1","malate dehydrogenase [EC:1.1.1.37]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"907","map04964","K00261","gdhA","glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"908","map04964","K01425","GLS","glutaminase [EC:3.5.1.2]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"909","map04964","K01538","ATP1G1","sodium/potassium-transporting ATPase subunit gamma (FXYD domain-containing ion transport regulator 2)","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"910","map04964","K01539","ATP1A","sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"911","map04964","K01540","CD298","sodium/potassium-transporting ATPase subunit beta","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"912","map04964","K01596","PCK","phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"913","map04964","K09864","AQP1","aquaporin-1","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"914","map04964","K12040","NHE3","solute carrier family 9 (sodium/hydrogen exchanger), member 3","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"915","map04964","K13575","NBC1","solute carrier family 4 (sodium bicarbonate cotransporter), member 4","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"916","map04964","K13576","SNAT3","solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 3","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"917","map04964","K13577","DIC","solute carrier family 25 (mitochondrial dicarboxylate transporter), member 10","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"918","map04964","K18245","CA2","carbonic anhydrase 2 [EC:4.2.1.1]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"919","map04964","K18246","CA4","carbonic anhydrase 4 [EC:4.2.1.1]","Bicarbonate reclamation","calcium process","Proximal tubule bicarbonate reclamation"
"920","map00220","K00145","argC","N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"921","map00220","K00260","rocG","glutamate dehydrogenase [EC:1.4.1.2]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"922","map00220","K00261","gdhA","glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"923","map00220","K00262","gdhA","glutamate dehydrogenase (NADP+) [EC:1.4.1.4]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"924","map00220","K00491","nos","nitric-oxide synthase, bacterial [EC:1.14.14.47]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"925","map00220","K00611","argI","ornithine carbamoyltransferase [EC:2.1.3.3]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"926","map00220","K00618","ARG2","amino-acid N-acetyltransferase [EC:2.3.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"927","map00220","K00619","argA","amino-acid N-acetyltransferase [EC:2.3.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"928","map00220","K00620","argJ","glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"929","map00220","K00811","ASP5","aspartate aminotransferase, chloroplastic [EC:2.6.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"930","map00220","K00812","aspB","aspartate aminotransferase [EC:2.6.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"931","map00220","K00813","aspC","aspartate aminotransferase [EC:2.6.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"932","map00220","K00814","ALT","alanine transaminase [EC:2.6.1.2]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"933","map00220","K00818","argD","acetylornithine aminotransferase [EC:2.6.1.11]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"934","map00220","K00821","argD","acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"935","map00220","K00926","arcC","carbamate kinase [EC:2.7.2.2]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"936","map00220","K00930","argB","acetylglutamate kinase [EC:2.7.2.8]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"937","map00220","K01425","GLS","glutaminase [EC:3.5.1.2]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"938","map00220","K01427","URE","urease [EC:3.5.1.5]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"939","map00220","K01428","ureC","urease subunit alpha [EC:3.5.1.5]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"940","map00220","K01429","ureB","urease subunit beta [EC:3.5.1.5]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"941","map00220","K01430","ureA","urease subunit gamma [EC:3.5.1.5]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"942","map00220","K01438","argE","acetylornithine deacetylase [EC:3.5.1.16]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"943","map00220","K01457","atzF","allophanate hydrolase [EC:3.5.1.54]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"944","map00220","K01476","arg","arginase [EC:3.5.3.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"945","map00220","K01478","arcA","arginine deiminase [EC:3.5.3.6]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"946","map00220","K01755","ASL","argininosuccinate lyase [EC:4.3.2.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"947","map00220","K01915","GLUL","glutamine synthetase [EC:6.3.1.2]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"948","map00220","K01940","ASS1","argininosuccinate synthase [EC:6.3.4.5]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"949","map00220","K01941","6","urea carboxylase [EC:6.3.4.6]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"950","map00220","K01948","CPS1","carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"951","map00220","K05597","ansA","glutamin-(asparagin-)ase [EC:3.5.1.38]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"952","map00220","K05828","argB","[amino group carrier protein]-L-2-aminoadipate/L-glutamate 6-kinase [EC:2.7.2.17 2.7.2.19]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"953","map00220","K05829","argC","[amino group carrier protein]-6-phospho-L-2-aminoadipate/5-phospho-L-glutamate reductase [EC:1.2.1.103 1.2.1.106]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"954","map00220","K05830","argD","[amino-group carrier protein]-gamma-(L-lysyl/L-ornithyl)-L-glutamate aminotransferase [EC:2.6.1.118 2.6.1.124]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"955","map00220","K05831","argE","[amino group carrier protein]-lysine/ornithine hydrolase [EC:3.5.1.130 3.5.1.132]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"956","map00220","K09065","argF","N-acetylornithine carbamoyltransferase [EC:2.1.3.9]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"957","map00220","K11067","NAGS","N-acetylglutamate synthase [EC:2.3.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"958","map00220","K11358","yhdR","aspartate aminotransferase [EC:2.6.1.1]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"959","map00220","K12659","ARG56","N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase [EC:1.2.1.38 2.7.2.8]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"960","map00220","K13240","NOS1","nitric-oxide synthase, brain [EC:1.14.13.39]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"961","map00220","K13241","NOS2","nitric-oxide synthase, inducible [EC:1.14.13.39]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
"962","map00220","K13242","NOS3","nitric-oxide synthase, endothelial [EC:1.14.13.39]","Urea cycle (argiinine and proline metabolism)","nitrogen metabolism","Arginine biosynthesis"
